FullSampleName,germplasmName,OrigKeyFile,OriginOfSample
TMS15F1107P0004:250475540,TMS15F1107P0004,cassavaGBSkey_20160607,IITA
TMS14F1001P0001:250302303,TMS14F1001P0001,cassavaGBSkey_20160607,IITA
TMS15F1113P0006:250475549,TMS15F1113P0006,cassavaGBSkey_20160607,IITA
2013_0241_10:250160818,TMS13F1241P0010,cassavaGBSkey_20160607,IITA
2013_0329_13:250161069,TMS13F1329P0013,cassavaGBSkey_20160607,IITA
TMS14F1027P0009:250302591,TMS14F1027P0009,cassavaGBSkey_20160607,IITA
TMS14F1051P0002:250302768,TMS14F1051P0002,cassavaGBSkey_20160607,IITA
TMS14F1020P0009:250302490,TMS14F1020P0009,cassavaGBSkey_20160607,IITA
2013_0245_9:250160857,TMS13F1245P0009,cassavaGBSkey_20160607,IITA
TMS14F1041P0006:250302706,TMS14F1041P0006,cassavaGBSkey_20160607,IITA
TMS14F1026P0007:250302577,TMS14F1026P0007,cassavaGBSkey_20160607,IITA
2013_0214_33:250160687,NA,NA,NA
2013_0223_17:250160738,TMS13F1223P0017,cassavaGBSkey_20160607,IITA
TMS14F1008P0014:250302333,TMS14F1008P0014,cassavaGBSkey_20160607,IITA
TMS14F1050P0004:250302758,TMS14F1050P0004,cassavaGBSkey_20160607,IITA
F82P001:250589863,NA,NA,NA
TMS15F1111P0012:250475548,TMS15F1111P0012,cassavaGBSkey_20160607,IITA
2013_0287_17:250160555,TMS13F1287P0017,cassavaGBSkey_20160607,IITA
F28P002:250589766,NA,NA,NA
2013_0286_6:250160533,NA,NA,NA
TMS15F1141P0002:250475596,TMS15F1141P0002,cassavaGBSkey_20160607,IITA
F40P004:250589825,NA,NA,NA
TMS14F1026P0009:250302579,TMS14F1026P0009,cassavaGBSkey_20160607,IITA
TMS15F1145P0002:250475614,TMS15F1145P0002,cassavaGBSkey_20160607,IITA
2013_0216_13:250160705,TMS13F1216P0013,cassavaGBSkey_20160607,IITA
TMS15F1121P0035:250475556,TMS15F1121P0035,cassavaGBSkey_20160607,IITA
TMS14F1025P0009:250302559,TMS14F1025P0009,cassavaGBSkey_20160607,IITA
2013_0332_37:250161110,TMS13F1332P0037,cassavaGBSkey_20160607,IITA
2013_0324_3:250161036,TMS13F1324P0003,cassavaGBSkey_20160607,IITA
2013_0291_15:250160596,TMS13F1291P0015,cassavaGBSkey_20160607,IITA
TMS14F1042P0004:250302712,NA,NA,NA
F71P002:250589740,NA,NA,NA
2013_0223_19:250160771,TMS13F1223P0019,cassavaGBSkey_20160607,IITA
TMS14F1025P0011:250302561,TMS14F1025P0011,cassavaGBSkey_20160607,IITA
2013_0324_10:250161044,TMS13F1324P0010,cassavaGBSkey_20160607,IITA
2013_0332_9:250161082,TMS13F1332P0009,cassavaGBSkey_20160607,IITA
2013_0329_15:250161071,TMS13F1329P0015,cassavaGBSkey_20160607,IITA
TMS15F1144P0004:250475609,TMS15F1144P0004,cassavaGBSkey_20160607,IITA
2013_0223_21:250160773,TMS13F1223P0021,cassavaGBSkey_20160607,IITA
TMS14F1027P0007:250302589,NA,NA,NA
TMS14F1293P0074:250341464,NA,NA,NA
TMS14F1317P0276:250341492,NA,NA,NA
TMS13F1051P0064:250341495,NA,NA,NA
TMS14F1185P0003:250341441,NA,NA,NA
TMS14F1200P0005:250341443,NA,NA,NA
TMS14F1301P0030:250341469,NA,NA,NA
TMS14F1316P0001:250341474,NA,NA,NA
TMS14F1042P0033:250341419,NA,NA,NA
TMS14F1282P0067:250341453,NA,NA,NA
TMS14F1317P0266:250341485,NA,NA,NA
TMS14F1151P0005:250341435,TMS14F1151P0005,cassavaGBSkey_20160607,IITA
TMS14F1317P0268:250341486,NA,NA,NA
TMS13F1051P0065:250341496,NA,NA,NA
TMS14F1316P0009:250341482,NA,NA,NA
TMS14F1219P0003:250341446,NA,NA,NA
TMS14F1316P0294:250341483,NA,NA,NA
TMS14F1317P0270:250341488,NA,NA,NA
TMS14F1316P0008:250341481,NA,NA,NA
TMS14F1316P0006:250341479,NA,NA,NA
TMS14F1316P0007:250341480,NA,NA,NA
TMS14F1301P0035:250341473,NA,NA,NA
TMS14F1282P0066:250341452,NA,NA,NA
TMS14F1316P0002:250341475,NA,NA,NA
TMS14F1205P0020:250341445,NA,NA,NA
TMS14F1317P0265:250341484,NA,NA,NA
TMS14F1186P0007:250341442,TMS14F1186P0007,cassavaGBSkey_20160607,IITA
TMS14F1301P0031:250341470,NA,NA,NA
TMS13F1051P0057:250341494,NA,NA,NA
TMS14F1173P0011:250341438,NA,NA,NA
TMS14F1019P0022:250341415,NA,NA,NA
TMS14F1257P0008:250341447,NA,NA,NA
TMS14F1288P0079:250341460,NA,NA,NA
TMS14F1317P0274:250341491,NA,NA,NA
TMS13F1188P0018:250341502,NA,NA,NA
TMS14F1293P0075:250341465,NA,NA,NA
TMS13F1188P0030:250341504,NA,NA,NA
TMS14F1073P0006:250341422,NA,NA,NA
TMS14F1293P0073:250341463,NA,NA,NA
TMS14F1042P0030:250341417,NA,NA,NA
TMS14F1073P0008:250341423,TMS14F1073P0008,cassavaGBSkey_20160607,IITA
TMS14F1293P0077:250341467,NA,NA,NA
TMS14F1288P0069:250341455,NA,NA,NA
TMS14F1288P0071:250341456,NA,NA,NA
TMS13F1051P0068:250341497,NA,NA,NA
TMS14F1116P0006:250341429,TMS14F1116P0006,cassavaGBSkey_20160607,IITA
TMS14F1121P0006:250341432,NA,NA,NA
TMS14F1109P0002:250341426,NA,NA,NA
TMS14F1301P0033:250341471,NA,NA,NA
TMS14F1006P0001:250341414,NA,NA,NA
TMS14F1119P0001:250341430,NA,NA,NA
TMS14F1282P0064:250341450,NA,NA,NA
TMS14F1113P0004:250341428,NA,NA,NA
TMS14F1293P0078:250341468,NA,NA,NA
TMS13F1171P0003:250341499,NA,NA,NA
TMS14F1316P0004:250341477,NA,NA,NA
TMS14F1288P0077:250341458,NA,NA,NA
TMS14F1173P0013:250341440,NA,NA,NA
TMS14F1288P0078:250341459,NA,NA,NA
TMS14F1084P0011:250341424,NA,NA,NA
TMS14F1042P0020:250341418,TMS14F1042P0020,cassavaGBSkey_20160607,IITA
TMS14F1042P0038:250341421,NA,NA,NA
TMS14F1316P0003:250341476,NA,NA,NA
TMS14F1289P0059:250341461,NA,NA,NA
TMS14F1316P0005:250341478,NA,NA,NA
TMS13F1180P0004:250341501,NA,NA,NA
TMS14F1317P0273:250341490,NA,NA,NA
TMS14F1317P0271:250341489,NA,NA,NA
TMS13F1171P0004:250341500,NA,NA,NA
TMS14F1282P0065:250341451,NA,NA,NA
TMS13F1469P0005:250341508,NA,NA,NA
TMS14F1205P0017:250341444,NA,NA,NA
TMS14F1293P0072:250341462,NA,NA,NA
TMS14F1276P0012:250341448,NA,NA,NA
TMS14F1042P0035:250341420,NA,NA,NA
TMS13F1400P0006:250341506,NA,NA,NA
TMS14F1151P0008:250341436,NA,NA,NA
TMS14F1317P0269:250341487,NA,NA,NA
TMS13F1188P0029:250341503,NA,NA,NA
TMS14F1282P0063:250341449,NA,NA,NA
TMS14F1288P0076:250341457,NA,NA,NA
TMS13F1400P0002:250341505,NA,NA,NA
TMS13F1051P0069:250341498,NA,NA,NA
TMS14F1301P0034:250341472,NA,NA,NA
TMS14F1121P0005:250341431,TMS14F1121P0005,cassavaGBSkey_20160607,IITA
TMS14F1121P0007:250341433,TMS14F1121P0007,cassavaGBSkey_20160607,IITA
TMS14F1173P0010:250341437,NA,NA,NA
TMS14F1030P0010:250341416,NA,NA,NA
TMS14F1108P0003:250341425,NA,NA,NA
TMS14F1288P0068:250341454,NA,NA,NA
TMS14F1121P0009:250341434,NA,NA,NA
TMS14F1113P0003:250341427,NA,NA,NA
TMS14F1173P0012:250341439,NA,NA,NA
TMS14F1317P0277:250341493,NA,NA,NA
TMS13F1044P0002:250341507,NA,NA,NA
TMS14F1293P0076:250341466,NA,NA,NA
F226P003:250597269,NA,NA,NA
F226P012:250597246,NA,NA,NA
F219P007:250597300,NA,NA,NA
F219P007:250597305,NA,NA,NA
F219P005:250597289,NA,NA,NA
F219P006:250597297,NA,NA,NA
F219P006:250597292,NA,NA,NA
F219P005:250597284,NA,NA,NA
F226P004:250597277,NA,NA,NA
F216P032:250597320,NA,NA,NA
F216P032:250597315,NA,NA,NA
F226P002:250597253,NA,NA,NA
F216P029:250597291,NA,NA,NA
F216P029:250597296,NA,NA,NA
F216P022:250597240,NA,NA,NA
F216P023:250597248,NA,NA,NA
F216P023:250597243,NA,NA,NA
F216P022:250597235,NA,NA,NA
F216P024:250597256,NA,NA,NA
F216P024:250597251,NA,NA,NA
F226P001:250597245,NA,NA,NA
F216P031:250597307,NA,NA,NA
F226P005:250597285,NA,NA,NA
F216P030:250597299,NA,NA,NA
F216P021:250597227,NA,NA,NA
F216P021:250597232,NA,NA,NA
F226P002:250597310,NA,NA,NA
F216P031:250597312,NA,NA,NA
F226P011:250597238,NA,NA,NA
F226P015:250597270,NA,NA,NA
F216P034:250597241,NA,NA,NA
F216P034:250597236,NA,NA,NA
F216P015:250597274,NA,NA,NA
F216P015:250597279,NA,NA,NA
F216P017:250597290,NA,NA,NA
F216P017:250597295,NA,NA,NA
F226P013:250597254,NA,NA,NA
F219P003:250597268,NA,NA,NA
F219P001:250597252,NA,NA,NA
F219P003:250597273,NA,NA,NA
F219P001:250597257,NA,NA,NA
F216P011:250597247,NA,NA,NA
F216P011:250597242,NA,NA,NA
F216P009:250597226,NA,NA,NA
F216P013:250597263,NA,NA,NA
F219P009:250597321,NA,NA,NA
F216P013:250597258,NA,NA,NA
F216P009:250597231,NA,NA,NA
F219P009:250597316,NA,NA,NA
F226P008:250597309,NA,NA,NA
F216P010:250597234,NA,NA,NA
F216P010:250597239,NA,NA,NA
F219P011:250597294,NA,NA,NA
F216P019:250597306,NA,NA,NA
F219P010:250597229,NA,NA,NA
F216P019:250597311,NA,NA,NA
F216P020:250597314,NA,NA,NA
F216P020:250597319,NA,NA,NA
F216P035:250597249,NA,NA,NA
F216P035:250597244,NA,NA,NA
F216P018:250597298,NA,NA,NA
F219P010:250597286,NA,NA,NA
F226P016:250597278,NA,NA,NA
F216P030:250597304,NA,NA,NA
F226P001:250597302,NA,NA,NA
F226P009:250597317,NA,NA,NA
F216P025:250597264,NA,NA,NA
F216P027:250597280,NA,NA,NA
F216P028:250597283,NA,NA,NA
F216P027:250597275,NA,NA,NA
F216P028:250597288,NA,NA,NA
F219P011:250597237,NA,NA,NA
F226P007:250597301,NA,NA,NA
F216P025:250597259,NA,NA,NA
F216P026:250597267,NA,NA,NA
F216P026:250597272,NA,NA,NA
F216P033:250597228,NA,NA,NA
F226P014:250597262,NA,NA,NA
F219P004:250597281,NA,NA,NA
F216P016:250597287,NA,NA,NA
F216P016:250597282,NA,NA,NA
F219P004:250597276,NA,NA,NA
F226P003:250597318,NA,NA,NA
F216P033:250597233,NA,NA,NA
F226P006:250597293,NA,NA,NA
F216P018:250597303,NA,NA,NA
F219P008:250597308,NA,NA,NA
F219P002:250597260,NA,NA,NA
F219P002:250597265,NA,NA,NA
F216P014:250597266,NA,NA,NA
F219P008:250597313,NA,NA,NA
F216P012:250597255,NA,NA,NA
F216P014:250597271,NA,NA,NA
F226P010:250597230,NA,NA,NA
F216P012:250597250,NA,NA,NA
2013_10034_10:250164209,TMS13F1034P0010,cassavaGBSkey_20160607,IITA
2013_10368_20:250164166,TMS13F1368P0020,cassavaGBSkey_20160607,IITA
2013_10365_29:250164402,TMS13F1365P0029,cassavaGBSkey_20160607,IITA
TMS13F2051P0005:250475056,TMS13F2051P0005,cassavaGBSkey_20160607,IITA
2013_10368_9:250164155,TMS13F1368P0009,cassavaGBSkey_20160607,IITA
2013_10069_12:250164141,TMS13F1069P0012,cassavaGBSkey_20160607,IITA
2013_10064_11:250164262,TMS13F1064P0011,cassavaGBSkey_20160607,IITA
2013_10124_5:250164355,TMS13F1124P0005,cassavaGBSkey_20160607,IITA
TMS13F1246P0001:250475069,TMS13F1246P0001,cassavaGBSkey_20160607,IITA
TMS13F1093P0011:250475027,TMS13F1093P0011,cassavaGBSkey_20160607,IITA
2013_10060_26:250164127,TMS13F1060P0026,cassavaGBSkey_20160607,IITA
2013_10119_5:250164337,TMS13F1119P0005,cassavaGBSkey_20160607,IITA
2013_10139_14:250164380,TMS13F1139P0014,cassavaGBSkey_20160607,IITA
2013_10059_7:250164096,TMS13F1059P0007,cassavaGBSkey_20160607,IITA
TMS13F2008P0017:250475111,TMS13F2008P0017,cassavaGBSkey_20160607,IITA
2013_10120_5:250164345,TMS13F1120P0005,cassavaGBSkey_20160607,IITA
2013_10060_17:250164118,TMS13F1060P0017,cassavaGBSkey_20160607,IITA
2013_10064_18:250164269,TMS13F1064P0018,cassavaGBSkey_20160607,IITA
2013_10064_20:250164271,TMS13F1064P0020,cassavaGBSkey_20160607,IITA
2013_10034_18:250164217,TMS13F1034P0018,cassavaGBSkey_20160607,IITA
2013_10139_23:250164389,TMS13F1139P0023,cassavaGBSkey_20160607,IITA
2013_10143_1:250164391,TMS13F1143P0001,cassavaGBSkey_20160607,IITA
TMS13F1426P0009:250475087,TMS13F1426P0009,cassavaGBSkey_20160607,IITA
2013_10063_6:250164226,TMS13F1063P0006,cassavaGBSkey_20160607,IITA
2013_10063_24:250164244,TMS13F1063P0024,cassavaGBSkey_20160607,IITA
2013_10006_22:250164082,TMS13F1006P0022,cassavaGBSkey_20160607,IITA
2013_10064_19:250164270,TMS13F1064P0019,cassavaGBSkey_20160607,IITA
2013_10139_22:250164388,TMS13F1139P0022,cassavaGBSkey_20160607,IITA
2013_10063_7:250164227,TMS13F1063P0007,cassavaGBSkey_20160607,IITA
TMS13F1247P0006:250475077,TMS13F1247P0006,cassavaGBSkey_20160607,IITA
TMS13F1068P0004:250475066,TMS13F1068P0004,cassavaGBSkey_20160607,IITA
2013_10034_17:250164216,TMS13F1034P0017,cassavaGBSkey_20160607,IITA
2013_10139_5:250164371,TMS13F1139P0005,cassavaGBSkey_20160607,IITA
2013_10060_9:250164110,TMS13F1060P0009,cassavaGBSkey_20160607,IITA
2013_10368_7:250164421,TMS13F1368P0007,cassavaGBSkey_20160607,IITA
2013_10059_11:250164100,TMS13F1059P0011,cassavaGBSkey_20160607,IITA
2013_10139_6:250164372,TMS13F1139P0006,cassavaGBSkey_20160607,IITA
2013_10119_6:250164338,TMS13F1119P0006,cassavaGBSkey_20160607,IITA
2013_10365_40:250164413,TMS13F1365P0040,cassavaGBSkey_20160607,IITA
2013_10064_37:250164288,TMS13F1064P0037,cassavaGBSkey_20160607,IITA
2013_10365_38:250164411,TMS13F1365P0038,cassavaGBSkey_20160607,IITA
2013_10069_13:250164142,TMS13F1069P0013,cassavaGBSkey_20160607,IITA
2013_10063_23:250164243,TMS13F1063P0023,cassavaGBSkey_20160607,IITA
2013_10064_36:250164287,TMS13F1064P0036,cassavaGBSkey_20160607,IITA
2013_10368_11:250164157,TMS13F1368P0011,cassavaGBSkey_20160607,IITA
TMS13F2032P0014:250475032,TMS13F2032P0014,cassavaGBSkey_20160607,IITA
2013_10060_8:250164109,TMS13F1060P0008,cassavaGBSkey_20160607,IITA
2013_10059_12:250164101,TMS13F1059P0012,cassavaGBSkey_20160607,IITA
TMS13F1274P0001:250475109,TMS13F1274P0001,cassavaGBSkey_20160607,IITA
2013_10368_10:250164156,TMS13F1368P0010,cassavaGBSkey_20160607,IITA
2013_10034_11:250164210,TMS13F1034P0011,cassavaGBSkey_20160607,IITA
2013_10365_28:250164401,TMS13F1365P0028,cassavaGBSkey_20160607,IITA
2013_10365_37:250164410,TMS13F1365P0037,cassavaGBSkey_20160607,IITA
2013_10069_22:250164151,TMS13F1069P0022,cassavaGBSkey_20160607,IITA
2013_10060_16:250164117,TMS13F1060P0016,cassavaGBSkey_20160607,IITA
2013_10064_2:250164253,TMS13F1064P0002,cassavaGBSkey_20160607,IITA
TMS13F1114P0001:250475091,TMS13F1114P0001,cassavaGBSkey_20160607,IITA
TMS13F1298P0007:250475054,TMS13F1298P0007,cassavaGBSkey_20160607,IITA
2013_10368_6:250164420,TMS13F1368P0006,cassavaGBSkey_20160607,IITA
TMS13F2065P0005:250475080,TMS13F2065P0005,cassavaGBSkey_20160607,IITA
2013_10060_18:250164119,TMS13F1060P0018,cassavaGBSkey_20160607,IITA
2013_10006_29:250164089,TMS13F1006P0029,cassavaGBSkey_20160607,IITA
TMS13F1174P0001:250475052,TMS13F1174P0001,cassavaGBSkey_20160607,IITA
2013_10060_25:250164126,TMS13F1060P0025,cassavaGBSkey_20160607,IITA
2013_10124_6:250164356,TMS13F1124P0006,cassavaGBSkey_20160607,IITA
2013_10119_4:250164336,TMS13F1119P0004,cassavaGBSkey_20160607,IITA
TMS13F1116P0001:250475107,TMS13F1116P0001,cassavaGBSkey_20160607,IITA
2013_10064_26:250164277,TMS13F1064P0026,cassavaGBSkey_20160607,IITA
2013_10063_16:250164236,TMS13F1063P0016,cassavaGBSkey_20160607,IITA
2013_10006_23:250164083,TMS13F1006P0023,cassavaGBSkey_20160607,IITA
2013_10063_15:250164235,TMS13F1063P0015,cassavaGBSkey_20160607,IITA
2013_10059_1:250164090,NA,NA,NA
TMS13F1068P0024:250475074,TMS13F1068P0024,cassavaGBSkey_20160607,IITA
2013_10365_30:250164403,TMS13F1365P0030,cassavaGBSkey_20160607,IITA
2013_10063_14:250164234,TMS13F1063P0014,cassavaGBSkey_20160607,IITA
2013_10064_27:250164278,TMS13F1064P0027,cassavaGBSkey_20160607,IITA
TMS13F1208P0017:250475045,TMS13F1208P0017,cassavaGBSkey_20160607,IITA
2013_10006_24:250164084,TMS13F1006P0024,cassavaGBSkey_20160607,IITA
2013_10064_4:250164255,TMS13F1064P0004,cassavaGBSkey_20160607,IITA
2013_10064_30:250164281,TMS13F1064P0030,cassavaGBSkey_20160607,IITA
2013_10060_1:250164102,TMS13F1060P0001,cassavaGBSkey_20160607,IITA
2013_10365_32:250164405,TMS13F1365P0032,cassavaGBSkey_20160607,IITA
2013_10069_19:250164148,TMS13F1069P0019,cassavaGBSkey_20160607,IITA
2013_10069_20:250164149,TMS13F1069P0020,cassavaGBSkey_20160607,IITA
2013_10064_28:250164279,TMS13F1064P0028,cassavaGBSkey_20160607,IITA
2013_10365_31:250164404,TMS13F1365P0031,cassavaGBSkey_20160607,IITA
TMS13F1425P0004:250475063,TMS13F1425P0004,cassavaGBSkey_20160607,IITA
TMS13F1103P0003:250475059,TMS13F1103P0003,cassavaGBSkey_20160607,IITA
2013_10069_21:250164150,TMS13F1069P0021,cassavaGBSkey_20160607,IITA
2013_10064_29:250164280,TMS13F1064P0029,cassavaGBSkey_20160607,IITA
2013_10064_3:250164254,NA,NA,NA
2013_10060_2:250164103,TMS13F1060P0002,cassavaGBSkey_20160607,IITA
TMS13F2085P0004:250475112,TMS13F2085P0004,cassavaGBSkey_20160607,IITA
2013_10034_1:250164200,TMS13F1034P0001,cassavaGBSkey_20160607,IITA
TMS13F1104P0001:250475067,TMS13F1104P0001,cassavaGBSkey_20160607,IITA
2013_10069_23:250164152,TMS13F1069P0023,cassavaGBSkey_20160607,IITA
TMS13F1187P0001:250475084,TMS13F1187P0001,cassavaGBSkey_20160607,IITA
2013_10060_15:250164116,TMS13F1060P0015,cassavaGBSkey_20160607,IITA
TMS13F1297P0002:250475046,TMS13F1297P0002,cassavaGBSkey_20160607,IITA
2013_10368_1:250164415,TMS13F1368P0001,cassavaGBSkey_20160607,IITA
2013_10034_12:250164211,TMS13F1034P0012,cassavaGBSkey_20160607,IITA
2013_10060_24:250164125,TMS13F1060P0024,cassavaGBSkey_20160607,IITA
2013_10124_7:250164357,TMS13F1124P0007,cassavaGBSkey_20160607,IITA
2013_10139_7:250164373,TMS13F1139P0007,cassavaGBSkey_20160607,IITA
2013_10069_18:250164147,TMS13F1069P0018,cassavaGBSkey_20160607,IITA
2013_10365_36:250164409,TMS13F1365P0036,cassavaGBSkey_20160607,IITA
TMS13F1081P0010:250475090,TMS13F1081P0010,cassavaGBSkey_20160607,IITA
2013_10086_6:250164332,TMS13F1086P0006,cassavaGBSkey_20160607,IITA
2013_10368_22:250164168,TMS13F1368P0022,cassavaGBSkey_20160607,IITA
2013_10064_38:250164289,TMS13F1064P0038,cassavaGBSkey_20160607,IITA
2013_10060_11:250164112,TMS13F1060P0011,cassavaGBSkey_20160607,IITA
2013_10063_1:250164221,TMS13F1063P0001,cassavaGBSkey_20160607,IITA
2013_10069_10:250164139,TMS13F1069P0010,cassavaGBSkey_20160607,IITA
2013_10139_3:250164369,TMS13F1139P0003,cassavaGBSkey_20160607,IITA
2013_10139_19:250164385,TMS13F1139P0019,cassavaGBSkey_20160607,IITA
2013_10365_26:250164399,TMS13F1365P0026,cassavaGBSkey_20160607,IITA
2013_10064_13:250164264,TMS13F1064P0013,cassavaGBSkey_20160607,IITA
TMS13F2006P0006:250475103,TMS13F2006P0006,cassavaGBSkey_20160607,IITA
TMS13F1066P0033:250475058,TMS13F1066P0033,cassavaGBSkey_20160607,IITA
TMS13F1021P0005:250475025,TMS13F1021P0005,cassavaGBSkey_20160607,IITA
2013_10086_2:250164328,TMS13F1086P0002,cassavaGBSkey_20160607,IITA
2013_10139_21:250164387,TMS13F1139P0021,cassavaGBSkey_20160607,IITA
TMS13F1261P0001:250475085,TMS13F1261P0001,cassavaGBSkey_20160607,IITA
2013_10365_27:250164400,TMS13F1365P0027,cassavaGBSkey_20160607,IITA
TMS13F1042P0001:250475049,TMS13F1042P0001,cassavaGBSkey_20160607,IITA
2013_10063_5:250164225,TMS13F1063P0005,cassavaGBSkey_20160607,IITA
2013_10064_34:250164285,TMS13F1064P0034,cassavaGBSkey_20160607,IITA
2013_10034_9:250164208,TMS13F1034P0009,cassavaGBSkey_20160607,IITA
TMS13F1310P0004:250475086,TMS13F1310P0004,cassavaGBSkey_20160607,IITA
2013_10034_19:250164218,TMS13F1034P0019,cassavaGBSkey_20160607,IITA
2013_10064_25:250164276,TMS13F1064P0025,cassavaGBSkey_20160607,IITA
TMS13F1400P0001:250475047,TMS13F1400P0001,cassavaGBSkey_20160607,IITA
TMS13F1168P0001:250475028,TMS13F1168P0001,cassavaGBSkey_20160607,IITA
2013_10006_16:250164075,TMS13F1006P0016,cassavaGBSkey_20160607,IITA
2013_10064_40:250164291,TMS13F1064P0040,cassavaGBSkey_20160607,IITA
2013_10060_6:250164107,TMS13F1060P0006,cassavaGBSkey_20160607,IITA
TMS13F1304P0002:250475070,TMS13F1304P0002,cassavaGBSkey_20160607,IITA
TMS13F2061P0005:250475072,TMS13F2061P0005,cassavaGBSkey_20160607,IITA
2013_10006_20:250164080,TMS13F1006P0020,cassavaGBSkey_20160607,IITA
TMS13F1376P0018:250475039,TMS13F1376P0018,cassavaGBSkey_20160607,IITA
2013_10139_11:250164377,TMS13F1139P0011,cassavaGBSkey_20160607,IITA
TMS13F1256P0003:250475101,TMS13F1256P0003,cassavaGBSkey_20160607,IITA
2013_10063_52:250164248,TMS13F1063P0052,cassavaGBSkey_20160607,IITA
2013_10060_28:250164129,TMS13F1060P0028,cassavaGBSkey_20160607,IITA
2013_10124_3:250164353,TMS13F1124P0003,cassavaGBSkey_20160607,IITA
2013_10368_8:250164422,TMS13F1368P0008,cassavaGBSkey_20160607,IITA
2013_10069_14:250164143,TMS13F1069P0014,cassavaGBSkey_20160607,IITA
2013_10064_9:250164260,TMS13F1064P0009,cassavaGBSkey_20160607,IITA
2013_10120_8:250164349,TMS13F1120P0008,cassavaGBSkey_20160607,IITA
TMS13F1142P0002:250475020,TMS13F1142P0002,cassavaGBSkey_20160607,IITA
2013_10119_8:250164340,TMS13F1119P0008,cassavaGBSkey_20160607,IITA
TMS13F2028P0001:250475024,TMS13F2028P0001,cassavaGBSkey_20160607,IITA
2013_10368_12:250164158,TMS13F1368P0012,cassavaGBSkey_20160607,IITA
2013_10059_6:250164095,TMS13F1059P0006,cassavaGBSkey_20160607,IITA
2013_10069_2:250164131,TMS13F1069P0002,cassavaGBSkey_20160607,IITA
2013_10120_4:250164344,TMS13F1120P0004,cassavaGBSkey_20160607,IITA
2013_10126_6:250164365,TMS13F1126P0006,cassavaGBSkey_20160607,IITA
2013_10368_14:250164160,TMS13F1368P0014,cassavaGBSkey_20160607,IITA
2013_10064_21:250164272,TMS13F1064P0021,cassavaGBSkey_20160607,IITA
TMS13F1035P0001:250475041,TMS13F1035P0001,cassavaGBSkey_20160607,IITA
TMS13F1064P0053:250475105,TMS13F1064P0053,cassavaGBSkey_20160607,IITA
TMS13F1178P0001:250475060,TMS13F1178P0001,cassavaGBSkey_20160607,IITA
2013_10069_4:250164133,TMS13F1069P0004,cassavaGBSkey_20160607,IITA
2013_10139_13:250164379,TMS13F1139P0013,cassavaGBSkey_20160607,IITA
TMS13F1201P0004:250475108,TMS13F1201P0004,cassavaGBSkey_20160607,IITA
2013_10120_6:250164346,TMS13F1120P0006,cassavaGBSkey_20160607,IITA
TMS13F1062P0001:250475097,TMS13F1062P0001,cassavaGBSkey_20160607,IITA
2013_10059_8:250164097,TMS13F1059P0008,cassavaGBSkey_20160607,IITA
TMS13F1066P0012:250475042,TMS13F1066P0012,cassavaGBSkey_20160607,IITA
2013_10126_2:250164361,TMS13F1126P0002,cassavaGBSkey_20160607,IITA
2013_10368_18:250164164,TMS13F1368P0018,cassavaGBSkey_20160607,IITA
2013_10064_42:250164293,TMS13F1064P0042,cassavaGBSkey_20160607,IITA
2013_10069_8:250164137,TMS13F1069P0008,cassavaGBSkey_20160607,IITA
2013_10064_17:250164268,TMS13F1064P0017,cassavaGBSkey_20160607,IITA
2013_10006_14:250164073,TMS13F1006P0014,cassavaGBSkey_20160607,IITA
2013_10143_3:250164393,NA,NA,NA
TMS13F1315P0008:250475102,TMS13F1315P0008,cassavaGBSkey_20160607,IITA
2013_10034_7:250164206,TMS13F1034P0007,cassavaGBSkey_20160607,IITA
2013_10139_15:250164381,TMS13F1139P0015,cassavaGBSkey_20160607,IITA
2013_10086_4:250164330,TMS13F1086P0004,cassavaGBSkey_20160607,IITA
2013_10034_5:250164204,TMS13F1034P0005,cassavaGBSkey_20160607,IITA
2013_10143_5:250164395,NA,NA,NA
TMS13F1064P0072:250475026,TMS13F1064P0072,cassavaGBSkey_20160607,IITA
TMS13F1283P0002:250475030,TMS13F1283P0002,cassavaGBSkey_20160607,IITA
TMS13F1064P0074:250475034,TMS13F1064P0074,cassavaGBSkey_20160607,IITA
2013_10064_15:250164266,TMS13F1064P0015,cassavaGBSkey_20160607,IITA
2013_10368_16:250164162,TMS13F1368P0016,cassavaGBSkey_20160607,IITA
2013_10126_4:250164363,TMS13F1126P0004,cassavaGBSkey_20160607,IITA
2013_10069_6:250164135,TMS13F1069P0006,cassavaGBSkey_20160607,IITA
2013_10139_17:250164383,TMS13F1139P0017,cassavaGBSkey_20160607,IITA
2013_10064_44:250164295,TMS13F1064P0044,cassavaGBSkey_20160607,IITA
TMS13F1274P0004:250475022,TMS13F1274P0004,cassavaGBSkey_20160607,IITA
2013_10124_9:250164359,TMS13F1124P0009,cassavaGBSkey_20160607,IITA
2013_10069_1:250164130,TMS13F1069P0001,cassavaGBSkey_20160607,IITA
2013_10069_16:250164145,TMS13F1069P0016,cassavaGBSkey_20160607,IITA
2013_10139_9:250164375,TMS13F1139P0009,cassavaGBSkey_20160607,IITA
2013_10069_25:250164154,TMS13F1069P0025,cassavaGBSkey_20160607,IITA
2013_10120_9:250164350,TMS13F1120P0009,cassavaGBSkey_20160607,IITA
TMS13F1052P0023:250475073,TMS13F1052P0023,cassavaGBSkey_20160607,IITA
TMS13F1186P0017:250475076,TMS13F1186P0017,cassavaGBSkey_20160607,IITA
2013_10063_11:250164231,TMS13F1063P0011,cassavaGBSkey_20160607,IITA
